date|description|id|images|link|title
09 czerwca 2018|Opis pozycji\Stan zachowania: NGC MS63\Literatura: Chałupski 2.32.6.a, Parchimowicz 124.f\Piękny egzemplarz w delikatnej, złotawej patynie. |50.0|['https://img1.one.bid/img/341/71662_1b.jpg?1522274400', 'https://img1.one.bid/img/341/71662_2b.jpg?1522274400', 'https://img1.one.bid/img/341/71662_3b.jpg?1522274400']|https://aukcje.gndm.pl/pl/monety-pilsudski-10-zlotych-1939-ngc-ms63/226212|Piłsudski 10 złotych 1939 - NGC MS63
09 czerwca 2018|Opis pozycji\Stan zachowania: NGC MS63\Literatura: Chałupski 2.32.6.a, Parchimowicz 124.f|51.0|['https://img1.one.bid/img/341/74720_1b.jpg?1523484000', 'https://img1.one.bid/img/341/74720_2b.jpg?1523484000', 'https://img1.one.bid/img/341/74720_3b.jpg?1523484000']|https://aukcje.gndm.pl/pl/monety-pilsudski-10-zlotych-1939-ngc-ms63/229266|Piłsudski 10 złotych 1939 - NGC MS63
09 czerwca 2018|Opis pozycji\Stan zachowania: NGC MS62\Literatura: Chałupski 2.32.6.a, Parchimowicz 124.f|52.0|['https://img1.one.bid/img/341/71595_1b.jpg?1522274400', 'https://img1.one.bid/img/341/71595_2b.jpg?1522274400', 'https://img1.one.bid/img/341/71595_3b.jpg?1522274400']|https://aukcje.gndm.pl/pl/monety-pilsudski-10-zlotych-1939-ngc-ms62/226145|Piłsudski 10 złotych 1939 - NGC MS62
10 lutego 2018|Opis pozycji\Stan zachowania: NGC MS62\Literatura: Chałupski 2.32.6.a, Parchimowicz 124.f|53.0|['https://img1.one.bid/img/298/60404_1b.jpg?1570141026', 'https://img1.one.bid/img/298/60404_2b.jpg?1570141026', 'https://img1.one.bid/img/298/60404_3b.jpg?1570141026']|https://aukcje.gndm.pl/pl/monety-pilsudski-10-zlotych-1939-ngc-ms62/214958|Piłsudski 10 złotych 1939 - NGC MS62
02 września 2017|"Opis pozycji\Stan zachowania: PCGS MS64\Estymacje: 165 - 200 EUR | 700 - 850 PLN\Parchimowicz 124f; Chałupski 2.32.6.a"|54.0|['https://img1.one.bid/img/269/44248_1b.jpg?1502229600', 'https://img1.one.bid/img/269/44248_2b.jpg?1502229600', 'https://img1.one.bid/img/269/44248_3b.jpg?1502229600']|https://aukcje.gndm.pl/pl/monety-pilsudski-10-zlotych-1939/198811|Piłsudski 10 złotych 1939
02 września 2017|"Opis pozycji\Stan zachowania: PCGS MS64\Estymacje: 153 - 200 EUR | 650 - 850 PLN\Parchimowicz 124f; Chałupski 2.32.6.a"|55.0|['https://img1.one.bid/img/269/44283_1b.jpg?1502229600', 'https://img1.one.bid/img/269/44283_2b.jpg?1502229600', 'https://img1.one.bid/img/269/44283_3b.jpg?1502229600']|https://aukcje.gndm.pl/pl/monety-pilsudski-10-zlotych-1939/198846|Piłsudski 10 złotych 1939
02 września 2017|"Opis pozycji\Stan zachowania: PCGS MS62\Estymacje: 71 - 82 EUR | 300 - 350 PLN\Parchimowicz 124f; Chałupski 2.32.6.a"|56.0|['https://img1.one.bid/img/269/44268_1b.jpg?1502229600', 'https://img1.one.bid/img/269/44268_2b.jpg?1502229600', 'https://img1.one.bid/img/269/44268_3b.jpg?1502229600']|https://aukcje.gndm.pl/pl/monety-pilsudski-10-zlotych-1939/198831|Piłsudski 10 złotych 1939
13 listopada 2018, 20:20|Opis pozycji\Stan zachowania: NGC MS61\Parchimowicz 124.f\\\Nr pozycji: 7661065998\Czas trwania aukcji: 5 dni\Licytujących: 6|57.0|['https://img1.one.bid/img/1000066/4290236716_1b.jpg?1542136800', 'https://img1.one.bid/img/1000066/4290236716_2b.jpg?1542136800', 'https://img1.one.bid/img/1000066/4290236716_3b.jpg?1542136800']|https://aukcje.gndm.pl/pl/bez-kategorii-9978-pilsudski-10-zlotych-1939-ngc-ms61/652777|9978. Piłsudski 10 złotych 1939 - NGC MS61
13 listopada 2018, 20:19|Opis pozycji\Stan zachowania: NGC MS63\Parchimowicz 124.f\\\Nr pozycji: 7661049635\Czas trwania aukcji: 5 dni\Licytujących: 12|58.0|['https://img1.one.bid/img/1000066/4290236717_1b.jpg?1542136740', 'https://img1.one.bid/img/1000066/4290236717_2b.jpg?1542136740', 'https://img1.one.bid/img/1000066/4290236717_3b.jpg?1542136740']|https://aukcje.gndm.pl/pl/bez-kategorii-9977-pilsudski-10-zlotych-1939-ngc-ms63/652778|9977. Piłsudski 10 złotych 1939 - NGC MS63
12 marca 2018, 21:44|Opis pozycji\Stan zachowania: 4-3\\Nr pozycji: 7222255340\Czas trwania aukcji: 5 dni\Licytujących: 9|59.0|['https://img1.one.bid/img/1000066/4290232215_1b.jpg?1520887440', 'https://img1.one.bid/img/1000066/4290232215_2b.jpg?1520887440']|https://aukcje.gndm.pl/pl/bez-kategorii-772-pilsudski-10-zlotych-1939-st-4-3/648153|772. Piłsudski 10 złotych 1939 st.4-3
14 lutego 2018, 20:41|Opis pozycji\Stan zachowania: 3+\Parchimowicz 124.f\\\Nr pozycji: 7173180072\Czas trwania aukcji: 7 dni\Licytujących: 17|60.0|['https://img1.one.bid/img/1000066/4290232008_1b.jpg?1518637260', 'https://img1.one.bid/img/1000066/4290232008_2b.jpg?1518637260']|https://aukcje.gndm.pl/pl/bez-kategorii-1770-pilsudski-10-zlotych-1939-st-3/647946|1770. Piłsudski 10 złotych 1939 st.3+
13 lutego 2018, 20:22|Opis pozycji\Stan zachowania: 3/3+\Przetarty.\Parchimowicz 124.f\\\Nr pozycji: 7171275286\Czas trwania aukcji: 7 dni\Licytujących: 16|61.0|['https://img1.one.bid/img/1000066/4290232100_1b.jpg?1518549720', 'https://img1.one.bid/img/1000066/4290232100_2b.jpg?1518549720']|https://aukcje.gndm.pl/pl/bez-kategorii-1270-pilsudski-10-zlotych-1939-st-3-3/648038|1270. Piłsudski 10 złotych 1939 st.3/3+
13 lutego 2018, 20:21|Opis pozycji\Stan zachowania: ~2\Przetarty.\Parchimowicz 124.f\\\Nr pozycji: 7171274912\Czas trwania aukcji: 7 dni\Licytujących: 16|62.0|['https://img1.one.bid/img/1000066/4290232101_1b.jpg?1518549660', 'https://img1.one.bid/img/1000066/4290232101_2b.jpg?1518549660']|https://aukcje.gndm.pl/pl/bez-kategorii-1269-pilsudski-10-zlotych-1939-st-2/648039|1269. Piłsudski 10 złotych 1939 st.~2
07 września 2017, 20:54|Opis pozycji\Stan zachowania: 2\-\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6941317811\Czas trwania aukcji: 10 dni\Licytujących: 15|63.0|['https://img1.one.bid/img/1000066/4290227332_1b.jpg?1504810494', 'https://img1.one.bid/img/1000066/4290227332_2b.jpg?1504810494']|https://aukcje.gndm.pl/pl/bez-kategorii-1134-pilsudski-10-zlotych-1939-st-2/643134|1134. Piłsudski 10 złotych 1939 st.2
07 sierpnia 2017, 20:51|Opis pozycji\Stan zachowania: 2+\Lekko przetarty\-\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6914819750\Czas trwania aukcji: 5 dni\Licytujących: 10|64.0|['https://img1.one.bid/img/1000066/4290226107_1b.jpg?1502131888', 'https://img1.one.bid/img/1000066/4290226107_2b.jpg?1502131888']|https://aukcje.gndm.pl/pl/bez-kategorii-536-pilsudski-10-zlotych-1939-st-2/641907|536. Piłsudski 10 złotych 1939 st.2+
04 kwietnia 2017, 22:20|Opis pozycji\Stan zachowania: 1/1-\Moneta ładna, bez defektów, na poziomie MS62-63\-\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6768618557\Czas trwania aukcji: 3 dni\Licytujących: 9|65.0|['https://img1.one.bid/img/1000066/4290220555_1b.jpg?1491337200', 'https://img1.one.bid/img/1000066/4290220555_2b.jpg?1491337200']|https://aukcje.gndm.pl/pl/bez-kategorii-572-pilsudski-10-zlotych-1939-st-1-1/636338|572. Piłsudski 10 złotych 1939 st.1/1-
14 lutego 2017, 21:03|Opis pozycji\Stan zachowania: NGC MS63\Piękna, menniczej świeżości.\Chałupski 2.32.6.a\Od Augusta III do II RP\Obecnie wśród naszych aukcji mały zbiorek monet od półtoraka 1756, przez piękne 2 złote Powstania Listopadowego, po II RP. Monety w slabach NGC i PCGS. Zapraszamy. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6711076882\Czas trwania aukcji: 7 dni\Licytujących: 16|66.0|['https://img1.one.bid/img/1000066/4290217007_1b.jpg?1487102591', 'https://img1.one.bid/img/1000066/4290217007_2b.jpg?1487102591', 'https://img1.one.bid/img/1000066/4290217007_3b.jpg?1487102591']|https://aukcje.gndm.pl/pl/bez-kategorii-8553-pilsudski-10-zlotych-1939-ngc-ms63/632749|8553. Piłsudski 10 złotych 1939 - NGC MS63
26 stycznia 2017, 20:16|Opis pozycji\Stan zachowania: GCN MS\Bardzo ładna moneta, ale jednak z miejscowym, lekkim przetarciem przed portretem. Mimo pięknej, menniczej prezencji w USA naszym zdaniem duże ryzyko na UNC Details.\Chałupski 2.32.6.a\moneta w slabie GCN\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6687372489\Czas trwania aukcji: 7 dni\Licytujących: 16|67.0|['https://img1.one.bid/img/1000066/4290215708_1b.jpg?1485458203', 'https://img1.one.bid/img/1000066/4290215708_2b.jpg?1485458203', 'https://img1.one.bid/img/1000066/4290215708_3b.jpg?1485458203']|https://aukcje.gndm.pl/pl/bez-kategorii-8140-pilsudski-10-zlotych-1939-gcn-ms/631273|8140. Piłsudski 10 złotych 1939 - GCN MS
26 stycznia 2017, 20:15|Opis pozycji\Stan zachowania: GCN MS\Piękny egzemplarz z lekkim meszkiem na rewersie i świetnym lustrem na awersie. Naszym zdaniem w ameryce ocena na poziomie MS63-64\Chałupski 2.32.6.a\moneta w slabie GCN\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6687371258\Czas trwania aukcji: 7 dni\Licytujących: 15|68.0|['https://img1.one.bid/img/1000066/4290215709_1b.jpg?1485458112', 'https://img1.one.bid/img/1000066/4290215709_2b.jpg?1485458112', 'https://img1.one.bid/img/1000066/4290215709_3b.jpg?1485458112']|https://aukcje.gndm.pl/pl/bez-kategorii-8139-pilsudski-10-zlotych-1939-gcn-ms/631274|8139. Piłsudski 10 złotych 1939 - GCN MS
26 stycznia 2017, 20:13|Opis pozycji\Stan zachowania: PCGS MS64\Bardzo ładny Piłsudski\Chałupski 2.32.6.a\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6687370072\Czas trwania aukcji: 7 dni\Licytujących: 13|69.0|['https://img1.one.bid/img/1000066/4290215710_1b.jpg?1485458019', 'https://img1.one.bid/img/1000066/4290215710_2b.jpg?1485458019', 'https://img1.one.bid/img/1000066/4290215710_3b.jpg?1485458019']|https://aukcje.gndm.pl/pl/bez-kategorii-8138-pilsudski-10-zlotych-1939-pcgs-ms64/631275|8138. Piłsudski 10 złotych 1939 - PCGS MS64
14 stycznia 2017, 21:40|Opis pozycji\Stan zachowania: 4\-\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6672443885\Czas trwania aukcji: 7 dni\Licytujących: 8|70.0|['https://img1.one.bid/img/1000066/4290214630_1b.jpg?1484426458', 'https://img1.one.bid/img/1000066/4290214630_2b.jpg?1484426458']|https://aukcje.gndm.pl/pl/bez-kategorii-739-pilsudski-10-zlotych-1939-st-4/630190|739. Piłsudski 10 złotych 1939 st.4
14 grudnia 2016, 21:07|Opis pozycji\Stan zachowania: ~3+\Wypolerowany, z nienaturalnym połyskiem. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6641251575\Czas trwania aukcji: 5 dni\Licytujących: 13|71.0|['https://img1.one.bid/img/1000066/4290213626_1b.jpg?1481746059', 'https://img1.one.bid/img/1000066/4290213626_2b.jpg?1481746059']|https://aukcje.gndm.pl/pl/bez-kategorii-294-pilsudski-10-zlotych-1939-st-3/629178|294. Piłsudski 10 złotych 1939, st.~3+
14 grudnia 2016, 21:07|Opis pozycji\Stan zachowania: 2/2+\Wymyty, trochę nienaturalnie wybłyszczony. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6641251206\Czas trwania aukcji: 5 dni\Licytujących: 12|72.0|['https://img1.one.bid/img/1000066/4290213627_1b.jpg?1481746023', 'https://img1.one.bid/img/1000066/4290213627_2b.jpg?1481746023']|https://aukcje.gndm.pl/pl/bez-kategorii-293-pilsudski-10-zlotych-1939-st-2-2/629179|293. Piłsudski 10 złotych 1939, st.2/2+
28 listopada 2016, 21:09|Opis pozycji\Stan zachowania: 2+/1-\Lekko nabłyszczony, ogólnie ładny. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6622279553\Czas trwania aukcji: 4 dni\Licytujących: 14|73.0|['https://img1.one.bid/img/1000066/4290212588_1b.jpg?1480363745', 'https://img1.one.bid/img/1000066/4290212588_2b.jpg?1480363745']|https://aukcje.gndm.pl/pl/bez-kategorii-1887-pilsudski-10-zlotych-1939-st-2-1/628073|1887. Piłsudski 10 złotych 1939 st.2+/1-
20 listopada 2016, 20:59|Opis pozycji\Stan zachowania: ~1-/2+\Uderzony na rancie, na godz.9. Gdyby nie to, to na pozimie Au58-MS61. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl\\Nr pozycji: 6603542055\Czas trwania aukcji: 7 dni\Licytujących: 13|74.0|['https://img1.one.bid/img/1000066/4290212113_1b.jpg?1479671986', 'https://img1.one.bid/img/1000066/4290212113_2b.jpg?1479671986']|https://aukcje.gndm.pl/pl/bez-kategorii-216-pilsudski-10-zlotych-1939-st-1-2/627598|216. Piłsudski 10 złotych 1939 st.~1-/2+
02 listopada 2016, 18:32|Opis pozycji\Stan zachowania: 1-\Naszym zdaniem na poziomie MS61-62\-\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6580109369\Czas trwania aukcji: 7 dni\Licytujących: 11|75.0|['https://img1.one.bid/img/1000066/4290210925_1b.jpg?1478107961', 'https://img1.one.bid/img/1000066/4290210925_2b.jpg?1478107961']|https://aukcje.gndm.pl/pl/bez-kategorii-915-pilsudski-10-zlotych-1939-st-1/626336|915. Piłsudski 10 złotych 1939 st.1-
21 sierpnia 2016, 22:19|Opis pozycji\Stan zachowania: ~4+\Wyraźnie wyczyszczony mechanicznie i nienaturalnie wybłyszczony / wypolerowany. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6429166744\Czas trwania aukcji: 3 dni\Licytujących: 11|76.0|['https://img1.one.bid/img/1000066/4290205342_1b.jpg?1471810758', 'https://img1.one.bid/img/1000066/4290205342_2b.jpg?1471810758']|https://aukcje.gndm.pl/pl/bez-kategorii-498-pilsudski-10-zlotych-1939-st-4/620683|498. Piłsudski 10 złotych 1939, st.~4+
21 sierpnia 2016, 22:18|Opis pozycji\Stan zachowania: ~3\Czyszczony mechanicznie i nienaturalnie wybłyszczony. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6429165919\Czas trwania aukcji: 3 dni\Licytujących: 12|77.0|['https://img1.one.bid/img/1000066/4290205343_1b.jpg?1471810710', 'https://img1.one.bid/img/1000066/4290205343_2b.jpg?1471810710']|https://aukcje.gndm.pl/pl/bez-kategorii-497-pilsudski-10-zlotych-1939-st-3/620684|497. Piłsudski 10 złotych 1939, st.~3
21 sierpnia 2016, 22:17|Opis pozycji\Stan zachowania: ~3+\Zmatowiony mechanicznym czyszczeniem. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6429164851\Czas trwania aukcji: 3 dni\Licytujących: 16|78.0|['https://img1.one.bid/img/1000066/4290205344_1b.jpg?1471810652', 'https://img1.one.bid/img/1000066/4290205344_2b.jpg?1471810652']|https://aukcje.gndm.pl/pl/bez-kategorii-496-pilsudski-10-zlotych-1939-st-3/620685|496. Piłsudski 10 złotych 1939, st.~3+
21 sierpnia 2016, 22:16|Opis pozycji\Stan zachowania: ~2-\Mocne zabrudznia na powierzchni, ale pod brudem wydaje się być niezła. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6429164037\Czas trwania aukcji: 3 dni\Licytujących: 11|79.0|['https://img1.one.bid/img/1000066/4290205345_1b.jpg?1471810604', 'https://img1.one.bid/img/1000066/4290205345_2b.jpg?1471810604']|https://aukcje.gndm.pl/pl/bez-kategorii-495-pilsudski-10-zlotych-1939-st-2/620686|495. Piłsudski 10 złotych 1939, st.~2-
14 sierpnia 2016, 21:56|Opis pozycji\Stan zachowania: ~2-\Wymyty i z licznymi, drobnymi skaleczeniami, ale i sporo połysku.\Parchimowicz 124f\Obecnie wśród naszych aukcji duży zbiorek srebrnych monet II RP. Zapraszamy Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6406440554\Czas trwania aukcji: 5 dni\Licytujących: 11|80.0|['https://img1.one.bid/img/1000066/4290204776_1b.jpg?1471204581', 'https://img1.one.bid/img/1000066/4290204776_2b.jpg?1471204581']|https://aukcje.gndm.pl/pl/bez-kategorii-1158-pilsudski-10-zlotych-1939-st-2/620117|1158. Piłsudski 10 złotych 1939 st.~2-
14 sierpnia 2016, 21:55|Opis pozycji\Stan zachowania: 2/2+\Ładna moneta.\Parchimowicz 124f\Obecnie wśród naszych aukcji duży zbiorek srebrnych monet II RP. Zapraszamy Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6406439201\Czas trwania aukcji: 5 dni\Licytujących: 16|81.0|['https://img1.one.bid/img/1000066/4290204777_1b.jpg?1471204504', 'https://img1.one.bid/img/1000066/4290204777_2b.jpg?1471204504']|https://aukcje.gndm.pl/pl/bez-kategorii-1069-pilsudski-10-zlotych-1939-st-st-2-2-ladny/620118|1069. Piłsudski 10 złotych 1939, st.st.2/2+ ładny
14 sierpnia 2016, 21:53|Opis pozycji\Stan zachowania: 2+/1-\Piękny w prezencji i bez defektów. W Ameryce naszym zdaniem AU58\Parchimowicz 124f\Obecnie wśród naszych aukcji duży zbiorek srebrnych monet II RP. Zapraszamy Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6406437411\Czas trwania aukcji: 5 dni\Licytujących: 14|82.0|['https://img1.one.bid/img/1000066/4290204778_1b.jpg?1471204396', 'https://img1.one.bid/img/1000066/4290204778_2b.jpg?1471204396']|https://aukcje.gndm.pl/pl/bez-kategorii-1068-pilsudski-10-zlotych-1939-st-2-1/620119|1068. Piłsudski 10 złotych 1939, st.2+/1-
20 lipca 2016, 22:25|Opis pozycji\Stan zachowania: NGC MS64\Ładna sztuka z wyraźnym, menniczym połyskiem\Chałupski 2.32.6.a\Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6344259041\Czas trwania aukcji: 5 dni\Licytujących: 15|83.0|['https://img1.one.bid/img/1000066/4290204542_1b.jpg?1469046300', 'https://img1.one.bid/img/1000066/4290204542_2b.jpg?1469046300', 'https://img1.one.bid/img/1000066/4290204542_3b.jpg?1469046300']|https://aukcje.gndm.pl/pl/bez-kategorii-8825-pilsudski-10-zlotych-1939-ngc-ms64/619883|8825. Piłsudski 10 zlotych 1939 - NGC MS64
19 lipca 2016, 21:19|Opis pozycji\Stan zachowania: ~2+\Bardzo ładna w prezencji, z meszkiem menniczym, ale niestety powierzchnia lekko przetarta mechanicznie. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6337294300\Czas trwania aukcji: 7 dni\Licytujących: 12|84.0|['https://img1.one.bid/img/1000066/4290204388_1b.jpg?1468955953', 'https://img1.one.bid/img/1000066/4290204388_2b.jpg?1468955953']|https://aukcje.gndm.pl/pl/bez-kategorii-4105-pilsudski-10-zlotych-1939-st-2/619729|4105. Piłsudski 10 złotych 1939, st.~2+
09 lipca 2016, 21:44|Opis pozycji\Stan zachowania: PCGS MS63\Ładny, z kwaitem stempla i w lekkiej patynce.\Chałupski 2.32.6.a\Obecnie wśród naszych aukcji zbiór monet w slabach PCGS. W licytacji od złotówki m.in. ładna 1/3 talara 1812, piątka Powstania Listopadowego, grupa menniczych monet II RP, piękne Niemcy, czy partia Polski Królewskiej. Zapraszamy. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6317787658\Czas trwania aukcji: 5 dni\Licytujących: 13|85.0|['https://img1.one.bid/img/1000066/4290203466_1b.jpg?1468093489', 'https://img1.one.bid/img/1000066/4290203466_2b.jpg?1468093489', 'https://img1.one.bid/img/1000066/4290203466_3b.jpg?1468093489']|https://aukcje.gndm.pl/pl/bez-kategorii-8714-pilsudski-10-zlotych-1939-pcgs-ms63/618806|8714. Piłsudski 10 złotych 1939 - PCGS MS63
22 czerwca 2016, 22:43|Opis pozycji\Stan zachowania: ~4-5\wyoblony starą polerką i skorodowany DDR'owskim klaserem\oryginalny, ale w słabiutkim stanie\Obecnie wśród naszych aukcji DUŻY zbiór srebrnych monet II RP. Najlepiej opisze go kilka cyfr: 6 sztandarów, 3 Odwrotki, 10 Trauguttów, 11 Sobieskich, 8 dziesiątek ze Strzeleckim, 2 piątki 1932 ze znakiem ... i wiele innych. Zapraszamy. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6272235348\Czas trwania aukcji: 7 dni\Licytujących: 8|86.0|['https://img1.one.bid/img/1000066/4290202869_1b.jpg?1466628220', 'https://img1.one.bid/img/1000066/4290202869_2b.jpg?1466628220']|https://aukcje.gndm.pl/pl/bez-kategorii-1334-pilsudski-10-zlotych-1939-st-4-5/618209|1334. Piłsudski 10 złotych 1939, st.~4-5
22 czerwca 2016, 22:41|Opis pozycji\Stan zachowania: 4+\-\Obecnie wśród naszych aukcji DUŻY zbiór srebrnych monet II RP. Najlepiej opisze go kilka cyfr: 6 sztandarów, 3 Odwrotki, 10 Trauguttów, 11 Sobieskich, 8 dziesiątek ze Strzeleckim, 2 piątki 1932 ze znakiem ... i wiele innych. Zapraszamy. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6272233156\Czas trwania aukcji: 7 dni\Licytujących: 9|87.0|['https://img1.one.bid/img/1000066/4290202870_1b.jpg?1466628067', 'https://img1.one.bid/img/1000066/4290202870_2b.jpg?1466628067']|https://aukcje.gndm.pl/pl/bez-kategorii-1333-pilsudski-10-zlotych-1939-st-4/618210|1333. Piłsudski 10 złotych 1939, st.4+
22 czerwca 2016, 22:40|Opis pozycji\Stan zachowania: ~3/3+\wyraźnie uderzony na rancie, ale poza tym ładny\Obecnie wśród naszych aukcji DUŻY zbiór srebrnych monet II RP. Najlepiej opisze go kilka cyfr: 6 sztandarów, 3 Odwrotki, 10 Trauguttów, 11 Sobieskich, 8 dziesiątek ze Strzeleckim, 2 piątki 1932 ze znakiem ... i wiele innych. Zapraszamy. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6272232408\Czas trwania aukcji: 7 dni\Licytujących: 9|88.0|['https://img1.one.bid/img/1000066/4290202871_1b.jpg?1466628018', 'https://img1.one.bid/img/1000066/4290202871_2b.jpg?1466628018']|https://aukcje.gndm.pl/pl/bez-kategorii-1332-pilsudski-10-zlotych-1939-st-3-3/618211|1332. Piłsudski 10 złotych 1939, st.~3/3+
22 czerwca 2016, 22:39|Opis pozycji\Stan zachowania: ~3-4\wyraźne, mechaniczne przetarcia reliefu\Obecnie wśród naszych aukcji DUŻY zbiór srebrnych monet II RP. Najlepiej opisze go kilka cyfr: 6 sztandarów, 3 Odwrotki, 10 Trauguttów, 11 Sobieskich, 8 dziesiątek ze Strzeleckim, 2 piątki 1932 ze znakiem ... i wiele innych. Zapraszamy. Oryginalność gwarantowana. Przedmiot licytacji pokazany na zdjęciach. GNDMpl • Tel. 22 407 02 20 (pn-pt 10.00-17.00) • gn@gndm.pl • Aktualności • Blog • Archiwum sprzedaży\\Nr pozycji: 6272231876\Czas trwania aukcji: 7 dni\Licytujących: 12|89.0|['https://img1.one.bid/img/1000066/4290202872_1b.jpg?1466627983', 'https://img1.one.bid/img/1000066/4290202872_2b.jpg?1466627983']|https://aukcje.gndm.pl/pl/bez-kategorii-1331-pilsudski-10-zlotych-1939-st-3-4/618212|1331. Piłsudski 10 złotych 1939, st.~3-4
